Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
393,393,393,24,4,183772,11,4,3,4,4,0,0,0,40,39,0
394,394,394,41,0,155041,11,4,0,3,4,0,3418,0,40,39,0
395,395,395,37,4,79586,11,5,7,3,1,1,0,0,60,39,0
396,396,396,45,4,355781,9,2,4,0,1,1,0,0,45,24,1
397,397,397,63,0,156158,11,2,0,0,4,1,0,0,16,39,0
398,398,398,36,4,116358,12,2,4,0,1,1,0,0,45,19,0
399,399,399,45,4,59287,9,2,4,0,4,1,0,0,40,39,0
400,400,400,41,4,138868,9,4,12,1,4,0,0,0,40,39,0
401,401,401,26,4,185885,7,4,13,2,4,0,0,0,20,39,0
402,402,402,17,4,40299,1,4,12,3,4,0,0,0,25,39,0
403,403,403,27,4,500068,11,2,8,0,4,1,0,0,36,0,0
404,404,404,43,4,51494,11,2,7,0,4,1,0,0,65,39,0
405,405,405,35,4,179481,11,4,14,3,4,1,0,0,55,39,0
406,406,406,38,4,365907,9,0,1,4,4,0,0,0,40,39,0
407,407,407,26,4,284343,11,4,7,1,4,1,0,0,40,39,0
408,408,408,28,4,204862,15,4,4,3,4,0,0,0,40,39,0
409,409,409,38,4,272476,9,2,10,5,4,0,0,0,24,39,1
410,410,410,36,4,175130,1,0,14,4,4,0,0,0,40,39,0
411,411,411,33,4,118941,11,2,1,5,4,0,0,0,40,39,1
412,412,412,19,4,164339,11,4,6,3,4,1,1055,0,70,39,0
413,413,413,22,0,213291,7,4,0,3,4,1,0,0,25,39,0
414,414,414,42,1,55457,0,2,1,0,4,1,0,0,40,26,0
415,415,415,50,4,280292,0,2,14,0,4,1,0,0,40,39,1
416,416,416,30,4,446894,11,2,6,0,4,1,0,0,30,39,0
417,417,417,37,7,67083,15,2,10,2,1,1,0,0,40,1,0
418,418,418,54,5,159219,14,2,10,0,4,1,99999,0,40,39,1
419,419,419,52,5,168539,9,4,4,1,4,1,0,0,40,39,0
420,420,420,65,4,88145,3,2,6,0,3,1,0,0,40,0,0
421,421,421,33,4,150309,11,0,3,1,4,0,0,0,40,39,0
422,422,422,25,4,122999,15,4,13,2,4,1,0,0,40,39,0
423,423,423,24,4,302195,9,4,12,1,4,1,0,0,45,39,0
424,424,424,26,4,210982,8,5,1,4,2,0,114,0,40,39,0
425,425,425,39,4,177140,11,5,1,1,4,1,0,0,40,39,1
426,426,426,59,4,113838,11,0,8,1,4,0,0,0,40,39,0
427,427,427,29,4,97165,15,4,1,4,4,0,0,0,40,39,0
428,428,428,47,4,104301,1,4,8,3,4,0,0,0,45,39,0
429,429,429,23,0,192028,15,4,0,3,4,0,0,0,35,39,0
430,430,430,64,5,115931,11,2,14,0,4,1,0,0,50,39,0
431,431,431,21,4,147280,11,4,8,3,3,1,0,0,20,39,0
432,432,432,32,4,185433,15,2,1,5,2,0,0,0,40,39,1
433,433,433,26,4,599057,11,4,4,1,2,0,0,0,37,39,0
434,434,434,19,0,50626,15,4,0,3,2,0,0,0,20,39,0
435,435,435,62,6,71467,12,2,10,0,4,1,0,0,40,39,0
436,436,436,32,4,183977,9,2,3,0,4,1,0,0,55,39,1
437,437,437,75,0,26586,0,3,0,1,4,0,0,0,5,39,0
438,438,438,45,6,196858,11,2,4,0,4,1,0,0,60,39,0
439,439,439,31,4,160594,9,2,4,0,4,1,0,1887,50,39,1
440,440,440,32,4,65278,11,2,1,0,4,1,2580,0,40,39,0
441,441,441,24,4,102258,9,2,12,0,4,1,0,0,40,39,0
442,442,442,25,4,196947,9,4,12,3,4,0,0,0,40,39,0
443,443,443,41,6,233150,11,2,4,0,4,1,0,0,60,39,0
444,444,444,18,4,42857,15,4,12,3,4,0,0,0,20,39,0
445,445,445,44,4,118059,10,2,10,0,4,1,0,0,55,39,1
446,446,446,40,4,169262,15,2,4,0,4,1,3411,0,50,39,0
447,447,447,27,4,95108,9,4,10,1,4,1,0,0,40,39,0
448,448,448,23,4,161092,9,4,1,3,4,1,0,0,40,39,0
449,449,449,21,4,345253,15,4,1,1,3,1,2174,0,40,39,0
450,450,450,37,7,111275,11,2,14,0,4,1,0,0,40,39,0
451,451,451,65,6,178878,11,2,5,0,4,1,0,0,48,39,0
452,452,452,43,1,157237,12,2,10,0,4,1,0,0,40,39,1
453,453,453,45,4,155664,11,4,1,1,4,1,0,0,44,39,0
454,454,454,24,7,322658,9,4,4,1,4,0,0,0,40,39,0
455,455,455,24,4,208503,15,4,7,1,4,1,0,0,42,39,0
456,456,456,19,2,223326,15,4,11,3,4,1,0,1721,35,39,0
457,457,457,37,4,20308,9,2,10,0,4,1,0,0,65,39,1
458,458,458,24,4,124751,11,4,1,3,4,0,0,0,35,39,0
459,459,459,34,4,113364,15,2,7,0,4,1,0,0,40,11,0
460,460,460,50,7,196900,11,2,8,5,4,0,0,0,39,39,0
461,461,461,36,4,168170,11,2,3,0,4,1,0,0,40,33,0
462,462,462,39,4,205338,9,2,12,0,4,1,0,0,60,39,0
463,463,463,44,6,98806,5,2,3,0,4,1,0,0,38,39,0
464,464,464,45,7,226452,11,2,8,0,4,1,0,0,40,39,0
465,465,465,32,7,479179,1,4,11,3,4,1,0,0,40,39,0
466,466,466,47,1,471990,12,2,4,0,2,1,0,0,40,39,1
467,467,467,50,4,44728,11,2,7,0,4,1,0,0,40,39,0
468,468,468,32,4,33117,8,2,8,0,4,1,0,0,40,39,0
469,469,469,19,4,264876,11,4,6,3,4,1,0,0,40,39,0
470,470,470,19,0,47235,15,4,0,3,4,0,0,0,20,39,0
471,471,471,28,7,293628,12,0,10,1,4,1,0,0,10,0,0
472,472,472,28,4,193122,11,0,12,2,4,1,0,0,50,39,0
473,473,473,39,1,149347,12,4,10,1,4,1,0,0,40,31,1
474,474,474,21,4,129172,15,4,8,1,4,1,2907,0,40,39,0
475,475,475,73,6,151255,15,6,5,1,4,0,0,0,75,39,0
476,476,476,39,4,98886,5,2,8,0,4,1,4508,0,40,26,0
477,477,477,25,4,238673,15,4,7,1,4,1,0,0,40,39,0
478,478,478,31,4,137991,15,1,12,5,4,0,0,0,20,39,0
479,479,479,51,4,85942,15,0,12,1,4,0,0,0,32,39,0
480,480,480,39,4,85783,9,2,1,5,4,0,0,0,28,39,0
481,481,481,31,4,174789,9,0,6,3,4,1,0,0,40,39,0
482,482,482,21,4,457162,15,4,12,3,2,1,0,0,17,39,0
483,483,483,46,4,176026,9,0,4,1,4,1,27828,0,50,39,1
484,484,484,73,4,88594,11,0,4,1,4,0,0,0,35,39,0
485,485,485,41,4,311101,11,0,3,1,4,1,0,0,40,39,0
486,486,486,20,4,273989,11,4,14,3,4,1,0,0,40,39,0
487,487,487,27,4,370242,7,4,8,1,4,1,0,0,30,39,0
488,488,488,24,4,194630,9,4,10,1,4,1,0,0,35,39,0
489,489,489,20,4,313817,15,2,3,0,4,1,0,0,40,39,0
490,490,490,39,4,195843,8,4,7,3,4,1,0,0,40,39,0
491,491,491,27,4,203160,9,4,6,1,4,1,0,0,28,39,0
492,492,492,33,4,175856,1,2,12,0,4,1,0,0,60,39,0
493,493,493,33,4,75435,11,2,6,0,0,1,0,0,40,39,0
494,494,494,36,7,291676,6,2,3,0,2,1,0,0,40,39,0
495,495,495,55,4,192869,15,2,4,0,4,1,0,0,36,39,0
496,496,496,19,4,124464,15,4,7,3,4,1,0,0,40,39,0
497,497,497,35,4,98776,11,4,4,1,4,1,0,0,60,39,0
498,498,498,34,4,107960,4,4,7,2,1,1,0,0,40,25,0
499,499,499,62,7,312286,14,0,10,1,4,0,0,0,35,39,0
500,500,500,33,6,48520,15,2,3,0,4,1,0,0,40,39,1
501,501,501,39,4,224541,6,2,3,0,4,1,4386,0,55,26,0
502,502,502,36,2,237713,15,2,13,0,4,1,0,0,40,39,0
503,503,503,41,4,309990,9,0,1,4,4,0,0,0,33,39,0
504,504,504,39,6,37019,11,2,3,0,4,1,0,0,60,39,0
505,505,505,38,0,48976,11,2,0,5,4,0,0,1887,10,39,1
506,506,506,18,4,170183,11,4,1,3,4,0,0,0,10,39,0
507,507,507,61,4,142988,15,2,4,0,4,1,15024,0,45,39,1
508,508,508,20,1,163205,8,4,1,3,4,0,0,0,36,39,0
509,509,509,35,6,455379,11,2,14,0,4,1,0,0,65,39,1
510,510,510,27,4,104423,11,4,7,3,4,1,0,0,40,39,0
511,511,511,66,4,104936,0,6,8,4,4,0,0,0,38,39,0
512,512,512,21,4,542610,11,4,14,2,2,1,0,0,40,39,0
513,513,513,20,4,208117,15,4,8,3,4,0,0,0,18,39,0
514,514,514,34,4,105141,15,0,1,3,4,1,0,0,40,39,0
515,515,515,63,4,156120,4,4,9,1,4,0,0,0,50,0,0
516,516,516,20,0,38455,11,4,0,4,4,1,0,0,40,39,0
517,517,517,31,4,213339,11,5,13,1,4,0,0,0,40,39,0
518,518,518,41,4,177989,10,2,10,0,4,1,0,2051,60,39,0
519,519,519,64,7,107732,3,2,5,0,3,1,0,0,45,4,0
520,520,520,32,4,312403,9,4,4,1,4,0,0,0,40,39,0
521,521,521,30,2,176992,11,2,14,0,4,1,0,0,50,39,1
522,522,522,36,6,84294,9,2,5,0,4,1,0,0,72,39,0
523,523,523,22,4,143062,15,4,5,3,4,1,0,0,12,39,0
524,524,524,53,2,139671,15,2,4,0,4,1,0,0,50,39,0
525,525,525,50,4,116814,11,6,1,1,0,0,0,0,40,39,0
526,526,526,36,4,37778,9,2,4,0,4,1,0,0,40,39,0
527,527,527,41,5,240900,1,2,4,0,4,1,0,0,40,39,0
528,528,528,55,4,202652,9,4,4,1,4,0,0,0,35,39,0
529,529,529,38,4,52187,9,2,12,0,4,1,15024,0,50,39,1
530,530,530,28,4,349751,9,4,4,1,2,1,2174,0,50,39,0
531,531,531,24,2,238384,9,4,10,3,4,0,0,0,37,39,0
532,532,532,60,4,209844,15,0,1,2,4,0,0,0,40,39,0
533,533,533,54,4,333301,0,2,8,0,2,1,0,0,40,39,0
534,534,534,27,5,214974,11,2,3,0,4,1,0,0,60,39,0
535,535,535,30,4,113453,12,2,10,5,4,0,0,0,30,39,0
536,536,536,54,4,162238,11,6,14,1,4,1,0,0,45,39,0
537,537,537,44,4,98779,15,2,3,0,4,1,5178,0,40,39,1
538,538,538,52,4,165001,11,2,14,0,4,1,0,0,60,39,1
539,539,539,18,4,78528,1,4,8,3,4,1,0,0,20,39,0
540,540,540,55,4,353881,5,2,14,0,4,1,0,0,50,39,0
541,541,541,35,4,251396,9,2,10,0,4,1,0,0,50,39,1
542,542,542,37,4,178100,9,0,4,1,4,0,0,0,40,39,1
543,543,543,22,4,416165,15,4,1,3,4,0,0,0,40,39,0
544,544,544,45,4,177536,9,2,4,0,4,1,0,0,45,9,1
545,545,545,38,4,203717,9,2,5,0,4,1,0,0,60,39,0
546,546,546,48,4,107231,9,2,10,0,4,1,0,0,40,39,0
547,547,547,35,4,106448,8,2,8,0,4,1,0,0,40,39,0
548,548,548,21,4,196816,8,2,3,2,4,1,0,0,50,39,0
549,549,549,37,6,191342,11,2,3,0,1,1,0,0,60,30,1
550,550,550,18,4,170194,1,4,12,3,4,1,0,0,25,39,0
551,551,551,26,4,113587,0,0,7,3,4,1,0,0,35,39,0
552,552,552,48,5,72425,9,2,3,0,4,1,0,0,50,39,0
553,553,553,51,4,217480,15,5,1,1,2,1,8614,0,40,39,1
554,554,554,52,4,120914,15,2,3,0,4,1,0,0,40,39,0
555,555,555,32,7,33945,9,2,5,0,4,1,0,0,40,39,1
556,556,556,39,6,199753,9,2,8,0,4,1,0,0,60,39,0
557,557,557,51,4,144284,9,2,10,0,4,1,0,0,40,39,1
558,558,558,54,4,53833,9,2,12,0,4,1,0,0,50,39,0
559,559,559,21,4,151158,15,4,10,1,4,0,0,0,25,39,0
560,560,560,43,4,125577,11,5,1,4,2,0,0,0,40,39,0
561,561,561,32,4,242323,15,4,1,3,4,0,0,0,40,39,0
562,562,562,31,7,195181,12,2,10,0,4,1,0,0,35,39,1
563,563,563,73,0,145748,11,2,0,0,4,1,0,0,8,39,0
564,564,564,26,4,341672,15,4,1,2,1,1,0,0,60,19,0
565,565,565,35,4,116369,11,4,3,1,4,1,0,0,40,39,0
566,566,566,73,4,113446,4,2,4,0,4,1,0,0,54,39,1
567,567,567,25,6,121285,9,4,12,1,4,0,0,0,40,39,0
568,568,568,58,6,25124,8,2,5,0,4,1,0,2377,65,39,0
569,569,569,32,4,182274,11,5,8,3,4,0,0,0,37,39,0
570,570,570,28,4,103548,9,2,10,0,4,1,0,0,40,39,0
571,571,571,41,6,38434,12,4,12,1,4,0,0,0,30,39,0
572,572,572,53,6,317313,11,2,3,0,4,1,0,0,48,39,0
573,573,573,49,4,177543,11,5,1,4,4,0,0,0,35,39,0
574,574,574,55,4,139834,9,2,10,0,4,1,0,0,40,39,1
575,575,575,29,4,118478,15,2,1,5,4,0,7298,0,50,39,1
576,576,576,28,6,147951,8,2,5,0,4,1,0,0,80,39,0
577,577,577,44,4,201734,11,2,3,0,4,1,0,0,45,39,0
578,578,578,41,4,198196,12,2,4,0,4,1,0,0,45,39,1
579,579,579,26,4,141876,8,2,12,0,4,1,3103,0,45,39,1
580,580,580,23,4,325179,11,2,12,0,4,1,0,0,40,39,1
581,581,581,37,6,143774,9,2,10,5,4,0,0,0,40,11,1
582,582,582,23,4,152328,9,4,10,3,4,1,13550,0,50,39,1
583,583,583,33,4,479600,15,4,8,4,2,0,0,0,40,39,0
584,584,584,44,4,180599,11,4,3,3,4,1,0,0,40,39,1
585,585,585,21,4,448026,15,4,11,3,4,1,2907,0,30,39,0
586,586,586,36,4,300333,1,2,4,0,4,1,0,0,40,5,0
587,587,587,44,2,184105,9,2,1,0,4,1,5013,0,40,39,0
588,588,588,23,4,202084,11,4,8,4,2,0,0,0,40,39,0
589,589,589,26,4,29515,11,0,4,3,4,1,0,0,40,39,0
590,590,590,32,4,247328,4,4,8,1,4,1,0,0,40,26,0
591,591,591,31,4,188246,15,2,6,0,4,1,0,0,40,39,1
592,592,592,50,2,105788,11,5,4,4,2,0,6497,0,35,39,0
593,593,593,18,5,352640,15,4,1,3,4,0,0,0,20,39,0
594,594,594,49,4,132576,9,2,4,0,4,1,0,0,50,39,1
595,595,595,59,4,128829,11,0,8,1,4,0,0,0,40,39,0
596,596,596,38,4,93140,11,5,7,4,2,0,0,0,28,39,0
597,597,597,50,5,155965,15,2,12,0,4,1,0,0,55,39,0
598,598,598,51,5,335902,15,2,3,0,4,1,0,1672,55,39,0
599,599,599,22,4,158522,15,4,7,3,1,1,0,0,35,39,0
600,600,600,54,4,174806,11,2,7,5,4,0,0,0,40,39,1
601,601,601,37,4,32207,11,4,14,1,4,1,0,0,40,39,0
602,602,602,31,4,43607,9,6,1,4,4,1,0,0,60,39,0
603,603,603,67,7,168224,9,2,4,0,4,1,0,0,40,39,0
604,604,604,43,0,180318,1,5,0,2,4,1,0,0,40,39,0
605,605,605,21,4,311376,15,4,4,2,4,0,0,0,40,39,0
606,606,606,30,4,101562,11,4,1,1,4,0,0,0,40,39,0
607,607,607,32,2,267859,15,2,11,0,4,1,0,0,50,5,0
608,608,608,36,4,86143,8,4,3,3,1,1,0,0,40,39,0
609,609,609,33,2,217304,9,4,1,1,2,1,0,0,40,39,0
610,610,610,37,4,410034,11,2,3,0,4,1,0,0,56,39,0
611,611,611,29,4,293073,14,2,10,0,4,1,7298,0,48,39,1
612,612,612,18,0,39493,15,4,0,3,4,1,0,0,30,39,0
613,613,613,26,4,247425,15,4,12,1,2,1,0,0,40,14,0
614,614,614,51,4,128338,5,2,10,0,4,1,0,0,40,39,0
615,615,615,39,4,189344,11,2,7,0,4,1,0,0,40,26,0
616,616,616,18,4,366154,11,4,8,1,4,1,0,0,30,39,0
617,617,617,52,4,163051,2,2,7,0,4,1,0,1628,40,39,0
618,618,618,31,4,437200,15,2,5,0,4,1,0,0,40,26,0
619,619,619,45,4,323798,9,2,4,0,4,1,7298,0,53,39,1
620,620,620,38,4,182570,15,2,7,0,4,1,0,0,38,39,0
621,621,621,21,4,200318,7,4,12,1,4,0,0,0,35,39,0
622,622,622,33,4,48520,11,5,6,1,4,1,0,0,40,39,0
623,623,623,39,4,130007,15,0,3,4,4,1,0,0,40,39,0
624,624,624,31,4,166248,11,2,7,0,4,1,0,0,40,39,0
625,625,625,43,4,203554,9,2,4,0,4,1,0,1902,50,39,1
626,626,626,64,0,192715,9,2,0,0,4,1,0,1672,10,39,0
627,627,627,33,5,291333,9,2,4,0,4,1,7298,0,45,39,1
628,628,628,49,6,39140,11,2,5,0,4,1,0,0,60,39,0
629,629,629,41,4,266439,11,2,7,0,4,1,0,0,40,39,0
630,630,630,55,6,126840,15,0,7,1,4,1,0,0,40,39,0
631,631,631,52,4,166419,15,0,1,1,2,0,0,0,37,39,0
632,632,632,42,4,287129,9,0,10,1,2,1,0,0,40,39,0
633,633,633,24,4,206827,15,4,1,3,4,0,0,0,30,39,0
634,634,634,42,4,173888,11,3,1,1,4,1,0,0,52,39,0
635,635,635,41,7,253250,9,2,4,0,4,1,7298,0,40,39,1
636,636,636,35,4,337239,11,2,7,0,4,1,0,0,40,26,0
637,637,637,71,0,113445,4,2,0,0,4,1,0,0,10,39,0
638,638,638,54,1,201127,12,0,4,1,4,1,0,0,42,39,1
639,639,639,24,4,403107,4,4,6,2,4,1,0,0,40,26,0
640,640,640,59,0,179078,11,6,0,4,2,0,0,0,40,39,0
641,641,641,30,0,126402,1,4,0,4,2,0,0,0,40,39,0
642,642,642,57,1,223892,9,2,4,5,4,0,0,0,40,39,1
643,643,643,58,7,191318,12,2,4,0,4,1,15024,0,40,39,1
644,644,644,32,4,394708,11,4,8,4,2,1,0,0,40,39,0
645,645,645,22,4,119474,11,4,12,3,4,0,1055,0,25,39,0
646,646,646,20,4,419984,11,0,8,4,4,0,0,0,25,39,0
647,647,647,60,0,164730,9,2,0,0,4,1,0,0,40,39,0
648,648,648,51,4,190678,11,0,10,4,2,0,0,0,40,0,0
649,649,649,26,2,197897,11,4,1,3,2,0,0,0,20,9,0
650,650,650,33,4,286675,1,2,3,0,4,1,0,0,40,39,0
651,651,651,19,4,191986,0,4,12,4,4,0,0,0,40,39,0
652,652,652,50,6,90525,11,2,8,5,4,0,15024,0,20,39,1
653,653,653,32,4,56150,11,2,12,0,4,1,0,0,40,39,0
654,654,654,51,2,248327,9,2,14,0,2,1,0,0,40,39,1
655,655,655,18,4,90860,15,4,12,3,1,0,0,0,20,39,0
656,656,656,35,1,104858,12,2,4,0,4,1,0,0,50,39,1
657,657,657,22,0,228686,15,0,0,3,4,1,0,1602,25,39,0
658,658,658,46,4,196707,11,0,3,1,4,1,0,0,55,39,0
659,659,659,37,4,29430,11,0,12,4,4,1,0,0,45,39,0
660,660,660,45,4,54038,15,2,1,5,4,0,0,1902,20,39,1
661,661,661,63,4,281025,6,2,6,0,4,1,0,0,32,39,0
662,662,662,53,4,258832,11,4,8,2,1,1,0,0,10,30,0
663,663,663,24,4,131220,11,4,1,3,2,0,0,0,40,39,0
664,664,664,65,0,190454,1,2,0,0,4,1,0,0,29,39,0
665,665,665,43,4,315971,7,4,10,1,4,0,0,0,32,0,1
666,666,666,47,4,265097,11,2,7,0,4,1,0,0,40,39,0
667,667,667,41,4,185057,11,4,4,4,4,0,0,0,40,39,0
668,668,668,27,4,169557,11,0,7,1,4,1,6849,0,40,39,0
669,669,669,35,5,333636,11,2,4,0,2,1,0,0,75,39,0
670,670,670,19,4,181652,15,4,1,3,4,0,0,0,24,39,0
671,671,671,47,4,34307,15,5,8,1,4,0,0,0,35,39,0
672,672,672,25,1,198813,9,4,1,4,2,0,0,1590,40,39,0
673,673,673,59,2,240030,14,2,4,0,4,1,0,0,40,39,1
674,674,674,28,4,226089,0,4,7,4,4,0,0,0,40,39,0
675,675,675,17,4,190941,0,4,12,3,4,0,0,0,20,39,0
676,676,676,21,4,160261,15,4,4,3,1,1,2463,0,50,9,0
677,677,677,31,4,208458,11,0,12,4,3,0,0,0,40,26,0
678,678,678,49,4,112761,11,0,6,1,4,0,0,0,40,39,0
679,679,679,48,2,67716,12,2,10,0,4,1,7688,0,50,39,1
680,680,680,60,6,121076,10,0,12,1,4,1,0,0,20,39,0
681,681,681,33,6,182556,2,4,14,1,4,1,0,0,40,39,0
682,682,682,40,4,231348,11,2,3,0,4,1,0,0,40,39,0
683,683,683,42,4,55395,15,2,3,0,4,1,0,0,52,39,0
684,684,684,34,4,344073,11,2,14,0,4,1,5013,0,40,39,0
685,685,685,38,1,318912,8,0,1,3,2,1,0,0,52,39,0
686,686,686,58,6,237546,15,2,4,0,4,1,0,0,70,39,1
687,687,687,20,4,346341,15,4,1,1,4,0,0,0,40,0,0
688,688,688,52,4,305090,15,5,12,2,4,0,0,0,55,39,0
689,689,689,22,2,198478,15,2,11,0,4,1,0,0,40,39,0
690,690,690,24,4,321435,9,2,5,0,4,1,0,0,35,39,1
691,691,691,39,4,259716,11,0,7,4,4,0,0,0,40,26,0
692,692,692,41,4,191547,12,2,4,0,4,1,99999,0,55,39,1
693,693,693,37,0,171482,15,2,0,0,4,1,0,0,30,39,0
694,694,694,56,4,225927,6,2,3,0,4,1,2580,0,40,39,0
695,695,695,21,4,256504,11,4,8,1,4,0,0,0,40,39,0
696,696,696,29,4,168526,11,0,12,4,4,0,0,0,25,39,0
697,697,697,45,4,44489,8,0,8,1,4,1,0,0,10,39,0
698,698,698,44,2,159449,15,2,11,0,4,1,0,0,80,39,1
699,699,699,54,4,387540,12,2,10,0,4,1,0,0,45,39,1
700,700,700,24,4,314819,15,4,3,1,4,1,2174,0,40,39,0
701,701,701,40,4,34722,9,2,4,0,4,1,0,0,50,39,0
702,702,702,43,7,125831,9,4,10,3,4,1,99999,0,60,39,1
703,703,703,20,0,239805,15,4,0,1,4,1,0,0,16,39,0
704,704,704,41,6,264663,1,0,8,1,4,0,0,0,40,39,0
705,705,705,32,4,294121,8,0,1,1,4,0,0,0,40,39,0
706,706,706,31,4,83912,9,2,1,5,4,0,0,0,25,26,0
707,707,707,26,4,241626,11,0,1,1,4,1,0,0,40,39,0
708,708,708,50,7,137815,9,2,3,0,4,1,0,0,40,39,1
709,709,709,62,5,153891,8,2,4,0,4,1,3137,0,40,39,0
710,710,710,24,4,83774,11,2,8,0,4,1,2885,0,45,39,0
711,711,711,58,4,199067,9,0,4,1,4,1,0,0,65,39,1
712,712,712,44,5,57233,15,2,3,0,4,1,0,0,40,39,1
713,713,713,44,4,211517,2,0,8,1,4,1,0,0,40,39,0
714,714,714,37,5,132879,15,2,14,0,4,1,0,0,50,39,1
715,715,715,65,6,72776,5,4,5,1,4,1,2964,0,40,39,0
716,716,716,33,4,54318,11,2,3,0,4,1,0,0,40,39,1
717,717,717,34,0,143582,11,3,0,1,1,0,0,0,37,36,0
718,718,718,56,6,174564,12,2,10,0,4,1,0,0,60,39,1
719,719,719,35,4,179579,12,2,4,0,4,1,0,1977,48,39,1
720,720,720,33,4,187618,9,4,10,3,4,1,0,1741,40,39,0
721,721,721,35,4,186819,9,2,13,0,4,1,0,0,48,39,0
722,722,722,47,6,60087,15,3,4,1,4,0,0,0,60,39,0
723,723,723,35,6,28987,6,2,3,0,0,1,0,0,96,39,0
724,724,724,56,4,187355,15,0,12,4,4,0,0,0,40,39,0
725,725,725,29,5,218555,12,4,10,3,4,1,0,0,40,39,0
726,726,726,53,5,94214,14,2,10,0,1,1,7298,0,50,37,1
727,727,727,42,4,204729,8,5,12,4,2,0,0,0,25,39,0
728,728,728,20,0,281668,15,4,0,2,2,0,0,0,40,39,0
729,729,729,24,4,236696,9,4,13,1,4,1,0,0,50,36,0
730,730,730,33,4,179747,11,2,7,0,4,1,0,0,40,39,0
731,731,731,42,4,187322,0,2,12,0,4,1,0,0,45,39,0
732,732,732,38,7,116975,15,2,11,0,4,1,0,1887,50,39,1
733,733,733,32,4,205950,11,4,7,3,4,1,0,0,40,39,0
734,734,734,20,6,190968,5,4,3,3,4,1,0,0,20,39,0
735,735,735,32,4,160458,11,2,3,0,4,1,0,0,50,39,0
736,736,736,28,2,190911,15,2,11,0,4,1,0,0,40,39,1
737,737,737,51,4,85382,11,2,3,0,4,1,0,0,55,39,1
738,738,738,41,2,129793,11,4,8,3,4,1,0,0,30,39,0
739,739,739,37,2,270181,7,3,8,4,2,0,0,0,50,39,0
740,740,740,23,4,243723,11,2,8,5,4,0,0,0,40,39,0
741,741,741,40,4,168113,11,2,3,0,4,1,0,0,40,39,0
742,742,742,47,4,652784,0,2,7,0,4,1,0,0,40,39,0
743,743,743,46,6,315984,11,2,4,0,4,1,0,0,50,39,0
744,744,744,24,4,311311,9,4,12,1,4,1,0,0,40,39,0
745,745,745,40,4,111336,11,0,7,4,2,0,0,0,28,39,0
746,746,746,30,6,100252,11,2,7,3,1,1,0,0,60,35,0
747,747,747,41,7,186990,14,6,10,1,3,0,0,0,52,39,1
748,748,748,37,7,241633,9,2,1,5,2,0,0,0,45,39,1
749,749,749,49,1,252616,11,2,14,0,1,1,0,0,40,30,0
750,750,750,41,1,46366,9,2,4,5,2,0,0,0,50,39,1
751,751,751,52,2,266138,8,2,4,0,4,1,0,0,35,39,0
752,752,752,23,4,32732,15,4,12,1,4,1,0,0,50,39,0
753,753,753,34,4,361978,11,0,3,4,2,0,1471,0,40,39,0
754,754,754,25,7,77661,9,4,4,1,4,0,0,2444,40,39,1
755,755,755,44,5,60087,11,2,3,0,4,1,0,0,45,39,1
756,756,756,31,2,197550,11,0,10,4,4,1,0,0,33,39,0
757,757,757,53,4,170701,9,0,1,4,4,0,0,0,40,39,0
758,758,758,62,4,159822,11,2,4,0,4,1,0,0,50,39,0
759,759,759,35,4,211494,9,4,4,1,4,1,0,1876,55,39,0
760,760,760,30,1,340899,9,4,10,1,4,1,0,0,40,39,0
761,761,761,48,7,224752,11,2,1,5,4,0,0,0,40,39,1
762,762,762,36,4,102568,9,4,10,1,4,0,0,0,40,39,1
763,763,763,32,4,220690,1,0,8,1,4,1,0,0,33,39,0
764,764,764,22,4,303170,15,4,9,3,4,0,0,0,28,39,0
765,765,765,17,0,143331,1,4,0,3,4,1,0,0,40,39,0
766,766,766,19,4,192162,11,4,10,1,4,0,0,0,40,39,0
767,767,767,26,4,201635,11,4,1,1,4,0,0,0,40,39,0
768,768,768,20,0,55263,15,4,0,3,4,1,0,0,40,39,0
769,769,769,56,7,133728,15,2,4,0,4,1,0,0,35,39,1
770,770,770,45,4,347025,5,6,8,4,4,0,0,0,21,39,0
771,771,771,23,4,110998,15,4,1,3,1,0,0,0,40,30,0
772,772,772,31,4,122347,11,5,6,1,4,1,0,0,40,39,0
773,773,773,30,4,127875,1,4,12,4,4,0,0,0,8,39,0
774,774,774,42,4,167534,11,2,6,0,4,1,5013,0,35,39,0
775,775,775,27,7,152560,14,2,10,0,4,1,0,0,60,39,0
776,776,776,37,4,265144,9,2,4,0,4,1,0,0,50,39,1
777,777,777,31,4,302679,11,4,7,1,4,1,0,0,60,39,0
778,778,778,33,4,290763,9,5,10,1,4,0,0,0,40,39,0
779,779,779,64,4,86837,13,2,6,0,1,1,0,0,40,30,0
780,780,780,32,4,147118,11,0,8,1,4,0,0,0,40,39,0
781,781,781,62,0,103575,11,2,0,0,4,1,5178,0,40,39,1
782,782,782,37,4,169469,15,2,3,0,4,1,0,0,40,39,0
783,783,783,25,4,189334,1,2,14,0,4,1,0,0,40,39,0
784,784,784,49,4,139571,11,2,1,0,4,1,4064,0,40,39,0
785,785,785,36,4,111545,9,2,10,0,4,1,0,1902,40,39,1
786,786,786,67,4,72776,15,2,6,0,4,1,10566,0,15,39,0
787,787,787,54,4,307973,11,2,6,0,4,1,0,0,40,39,1
